Bid,Price,Ask,Spread,Skew,Cash,Inventory,PnL,RSI
99.33278314509445,101.46351700213938,102.37668865515863,0.03,-0.4,95992.05009669358,42,253.5178107834363,57.550177982109304
99.80617383859416,101.94706214360997,102.86458570290246,0.03,-0.4,96094.91468239648,41,274.74423028448655,62.24966640480184
100.54269641923716,102.69938347215236,103.62367792340173,0.03,-0.4,96094.91468239648,41,305.58940475473355,60.018639557795375
100.31305759119226,102.46481878569179,103.38700215476301,0.03,-0.4,94991.47104889336,52,319.64162574934016,61.324864200936425
100.5140033739025,102.67007494780643,103.59410562233668,0.03,-0.4,94991.47104889336,52,330.31494617929275,62.31907244635427
100.66469519567329,102.82399917842011,103.74941517102589,0.03,-0.4,94991.47104889336,52,338.31900617120846,56.33396006930414
100.08638411433171,102.2332830585615,103.15338260608856,0.03,-0.4,95919.85149234816,43,315.8826638663013,59.02081598166538
102.29993568860733,102.60775896550385,102.81297448343486,0.005,-0.2,96639.5423137322,36,333.42163649034046,59.90111824066771
100.57445255879274,102.73182079549821,103.65640718265769,0.03,-0.4,96639.5423137322,36,337.88786237014574,63.25314824938633
101.05336425335693,103.22100536604385,104.14999441433825,0.03,-0.4,96639.5423137322,36,355.4985069097893,59.81917884026006
100.74797686532789,102.90906727816945,103.83524888367297,0.03,-0.4,96639.5423137322,36,344.2687357463001,61.92139723797222
101.03634612773732,103.20362219380726,104.13245479355153,0.03,-0.4,96134.36058309353,41,365.70909303962253,62.42224053152985
101.10456055534816,103.27329985224532,104.20275955091553,0.03,-0.4,96134.36058309353,41,368.56587703558034,56.40277539880683
100.59060196916695,102.74831661814807,103.6730514677114,0.03,-0.4,96134.36058309353,41,347.04156443758984,51.77093503815123
99.84092930945788,102.29603412854291,102.90981033331417,0.03,-0.6,96857.79813645058,34,335.86329682104406,52.83062383907898
99.95306400609958,102.41092623575777,103.02539179317232,0.03,-0.6,96857.79813645058,34,339.76962846635433,46.4601242098509
101.54165840286126,101.74514870026178,103.5765613768665,0.02,0.8,96857.79813645058,34,317.1331922594836,41.2464836946796
99.83338152491432,101.09709521510311,102.3608089052919,0.025,0.0,96373.79579310828,39,316.58250649730326,41.465154461000004
99.85316391700214,101.11712801721735,102.38109211743257,0.025,0.0,95974.38313744027,43,322.41964218061185,38.1530130499996
99.42469700638203,100.68323747481725,101.94177794325246,0.025,0.0,95974.38313744027,43,303.7623488574027,44.60572182549814
100.00490562942596,101.2707905108111,102.53667539219623,0.025,0.0,95774.37332618142,45,331.5588991679251,39.40557585897657
99.67548838667867,100.5807148200592,102.69290983128045,0.03,0.4,95774.37332618142,45,300.5054930840852,36.25484195155431
98.8517515170528,100.10303951093955,101.3543275048263,0.025,0.0,94884.70756252794,54,290.2716961186816,35.62519968840907
98.75493092591243,100.00499334269614,101.25505575947984,0.025,0.0,94094.66811512064,62,294.97770236780343,30.768243947439956
97.93775299896657,99.17747139135855,100.41718978375053,0.025,0.0,94900.48507017542,54,256.0685253087868,32.87435653679205
98.11238274706835,99.35431164260086,100.59624053813337,0.025,0.0,95202.27379178982,51,269.34368556246045,32.14074545588544
97.99071730322193,99.23110612984499,100.47149495646805,0.025,0.0,94614.32948797049,57,270.50253737164894,28.26840270868884
97.29721731080123,98.52882765650757,99.76043800221392,0.025,0.0,95512.17342999042,48,241.55715750278614,33.16369264721659
97.68869760320729,98.92526339565295,100.16182918809861,0.025,0.0,95512.17342999042,48,260.586072981765,27.273826008306983
96.53838282628317,97.76038767218549,98.9823925180878,0.025,0.0,95811.56461723648,45,210.78206248482456,28.64691743273214
96.65412087344394,97.87759075791791,99.10106064239189,0.025,0.0,95231.63989199582,51,223.39702064963058,31.25506181209029
96.87008104109904,98.0962845985813,99.32248815606357,0.025,0.0,96224.86477355644,41,246.81244209827855,37.83873022925066
97.45113726329261,98.68469596282796,99.91825466236331,0.025,0.0,95835.06022450328,45,275.87154283054406,36.22160836496861
97.19961219981373,98.42998703778605,99.66036187575837,0.025,0.0,95745.24286133131,46,273.0222650694632,32.47990704336172
96.57004117968714,97.79244676424014,99.01485234879314,0.025,0.0,96146.1918930647,42,253.47465716277657,35.980841245792135
96.8795212196223,98.10584427303525,99.33216732644819,0.025,0.0,96146.1918930647,42,266.63735253216873,37.59082039653631
97.02249908935929,98.25063198922459,99.47876488908989,0.025,0.0,95661.0793976179,47,278.85910111144767,38.236029607932444
97.07764828755396,98.30647927853565,99.53531026951734,0.025,0.0,95466.9241010428,49,283.94158569103456,37.89141788079464
97.03259861593322,98.26085935790707,99.4891200998809,0.025,0.0,95466.9241010428,49,281.7062095802394,34.248732002422486
96.53893978767351,97.76095168372001,98.9829635797665,0.025,0.0,95466.9241010428,49,257.210733545071,33.19836195194249
96.38807529601502,97.60817751495192,98.82827973388882,0.025,0.0,95081.37179985874,53,254.60520815118798,31.620716590914355
96.16017641411658,97.37739383708008,98.59461126004358,0.025,0.0,95081.37179985874,53,242.37367322397768,38.81576318628478
96.68384780172079,97.90769397642612,99.13154015113145,0.025,0.0,95081.37179985874,53,270.47958060931705,38.04733875349138
96.59051335084811,97.81317807680821,99.03584280276831,0.025,0.0,95081.37179985874,53,265.4702379295777,33.035779530184115
95.92638416607346,97.14064219349211,98.35490022091076,0.025,0.0,95081.37179985874,53,229.82583611381415,30.986068014610154
95.61668105247324,96.82701878731467,98.0373565221561,0.025,0.0,96551.93214769108,38,231.35886160904192,36.52531778682936
96.02116670323778,97.23662450960788,98.45208231597798,0.025,0.0,96551.93214769108,38,246.92387905617943,40.53366574369222
96.33659344234715,97.55604399225028,98.77549454215341,0.025,0.0,96551.93214769108,38,259.0618193965929,42.358777131848946
96.48345398630457,97.704763530435,98.92607307456544,0.025,0.0,97343.3407322876,30,274.48363820064696,48.33460827416859
95.86779052871927,98.2251952138517,98.81454638513482,0.03,-0.6,97744.49242954097,26,298.34750510111917,54.27388684079863
96.45871658415729,98.83065223786608,99.42363615129327,0.03,-0.6,97744.49242954097,26,314.0893877254857,54.27388684079863
